0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.97
0.1,1,0.01,2.4007e-10,6.867e-12,-2.0868e-09,1.349e-12,0.1,0,0,0,0,0,0,0,0,0,0,110.97
0.2,1,0.019852,3.2038e-08,4.2905e-05,-4.1163e-07,-3.0515e-05,0.2,0.001,0,6.867e-13,-2.0868e-10,1.349e-13,0,0,0,8.0937e-14,0,110.97
0.3,1,0.029558,1.1798e-07,0.00012348,-1.9943e-06,-9.0889e-05,0.3,0.0029852,2.0868e-11,4.2905e-06,-4.1372e-08,-3.0515e-06,0,0,0,-1.8309e-06,0,110.97
0.4,1,0.039118,2.3197e-07,0.00023673,-5.4467e-06,-0.00018042,0.4,0.0059407,-4.8614e-09,1.6639e-05,-2.4077e-07,-1.214e-05,0,0,0,-7.333e-06,0,110.97
0.5,1,0.048534,3.0896e-07,0.00037787,-1.1401e-05,-0.00029837,0.5,0.0098513,-2.8275e-08,4.0312e-05,-7.8514e-07,-3.0182e-05,0,0,0,-1.8351e-05,0,110.97
0.6,1.0001,0.057808,2.5377e-07,0.00054241,-2.043e-05,-0.00044397,0.60001,0.014702,-9.6245e-08,7.8099e-05,-1.9241e-06,-6.002e-05,0,0,0,-3.6726e-05,0,110.97
0.7,1.0001,0.066941,-5.0885e-08,0.0007261,-3.3051e-05,-0.0006164,0.70001,0.020476,-2.5079e-07,0.00013234,-3.9636e-06,-0.00010442,0,0,0,-6.4296e-05,0,110.97
0.8,1.0002,0.075933,-7.3728e-07,0.00092501,-4.9729e-05,-0.00081483,0.80002,0.02716,-5.5336e-07,0.00020495,-7.2606e-06,-0.00016606,0,0,0,-0.00010288,0,110.97
0.9,1.0002,0.084788,-1.9464e-06,0.0011355,-7.0879e-05,-0.0010384,0.90004,0.034737,-1.0881e-06,0.00029745,-1.2217e-05,-0.00024754,0,0,0,-0.0001543,0,110.97
1,1.0003,0.083505,-3.8226e-06,0.0013541,-9.6873e-05,-0.0012862,1.0001,0.043191,-1.9651e-06,0.000411,-1.9274e-05,-0.00035138,0,0,0,-0.00022033,0,110.97
1.1,1.0004,0.082251,-6.3195e-06,0.0015362,-0.00012077,-0.001521,1.1001,0.051506,-2.9715e-06,0.00054641,-2.8908e-05,-0.00048,0,0,0,-0.00030275,0,110.97
1.2,1.0004,0.081025,-9.291e-06,0.001684,-0.0001427,-0.0017434,1.2001,0.059683,-4.0281e-06,0.00070003,-4.0902e-05,-0.00063212,0,0,0,-0.0004011,0,110.97
