0.3,3.6,-3.3598,-1.0615,-0.04782+0.45673i,-0.04782-0.45673i
0.3,3.7,-3.3766,-1.0584,-0.040968+0.45692i,-0.040968-0.45692i
0.3,3.8,-3.3932,-1.0554,-0.03415+0.45701i,-0.03415-0.45701i
0.3,3.9,-3.4097,-1.0526,-0.027365+0.45698i,-0.027365-0.45698i
0.3,4,-3.426,-1.0498,-0.020613+0.45685i,-0.020613-0.45685i
0.3,4.1,-3.4421,-1.0471,-0.013894+0.45661i,-0.013894-0.45661i
0.3,4.2,-3.4581,-1.0445,-0.007208+0.45628i,-0.007208-0.45628i
0.3,4.3,-3.4739,-1.042,-0.00055548+0.45584i,-0.00055548-0.45584i
0.4,1,-0.23388+0.49239i,-0.23388-0.49239i,-1.1737,-2.8755
0.4,1.1,-0.22614+0.49569i,-0.22614-0.49569i,-1.1652,-2.8995
0.4,1.2,-2.923,-0.21842+0.4988i,-0.21842-0.4988i,-1.1571
0.4,1.3,-2.946,-0.21071+0.50173i,-0.21071-0.50173i,-1.1495
0.4,1.4,-2.9686,-0.20302+0.5045i,-0.20302-0.5045i,-1.1423
0.4,1.5,-2.9907,-0.19535+0.50709i,-0.19535-0.50709i,-1.1355
0.4,1.6,-3.0125,-0.18771+0.50952i,-0.18771-0.50952i,-1.1291
0.4,1.7,-3.0338,-1.123,-0.1801+0.5118i,-0.1801-0.5118i
0.4,1.8,-3.0548,-1.1171,-0.17251+0.51392i,-0.17251-0.51392i
0.4,1.9,-3.0755,-1.1116,-0.16496+0.51589i,-0.16496-0.51589i
0.4,2,-3.0958,-1.1063,-0.15744+0.51772i,-0.15744-0.51772i
0.4,2.1,-3.1158,-1.1013,-0.14995+0.5194i,-0.14995-0.5194i
0.4,2.2,-3.1355,-1.0965,-0.14249+0.52096i,-0.14249-0.52096i
0.4,2.3,-3.1549,-1.0919,-0.13507+0.52237i,-0.13507-0.52237i
0.4,2.4,-3.1741,-1.0875,-0.12769+0.52366i,-0.12769-0.52366i
0.4,2.5,-3.193,-1.0833,-0.12034+0.52483i,-0.12034-0.52483i
0.4,2.6,-3.2116,-1.0793,-0.11303+0.52587i,-0.11303-0.52587i
0.4,2.7,-3.23,-1.0755,-0.10575+0.5268i,-0.10575-0.5268i
0.4,2.8,-3.2482,-1.0718,-0.098519+0.52761i,-0.098519-0.52761i
0.4,2.9,-3.2661,-1.0682,-0.091322+0.5283i,-0.091322-0.5283i
0.4,3,-3.2838,-1.0648,-0.084163+0.52889i,-0.084163-0.52889i
0.4,3.1,-3.3013,-1.0616,-0.077042+0.52937i,-0.077042-0.52937i
0.4,3.2,-3.3187,-1.0584,-0.06996+0.52974i,-0.06996-0.52974i
0.4,3.3,-3.3358,-1.0554,-0.062916+0.53001i,-0.062916-0.53001i
0.4,3.4,-3.3527,-1.0525,-0.05591+0.53018i,-0.05591-0.53018i
0.4,3.5,-3.3695,-1.0496,-0.048942+0.53025i,-0.048942-0.53025i
0.4,3.6,-3.386,-1.0469,-0.042013+0.53023i,-0.042013-0.53023i
0.4,3.7,-3.4024,-1.0443,-0.035121+0.53011i,-0.035121-0.53011i
0.4,3.8,-3.4187,-1.0418,-0.028266+0.5299i,-0.028266-0.5299i
0.4,3.9,-3.4348,-1.0393,-0.02145+0.5296i,-0.02145-0.5296i
0.4,4,-3.4507,-1.037,-0.01467+0.5292i,-0.01467-0.5292i
0.4,4.1,-3.4665,-1.0347,-0.0079271+0.52873i,-0.0079271-0.52873i
0.4,4.2,-3.4821,-1.0325,-0.0012208+0.52816i,-0.0012208-0.52816i
0.5,1,-0.23022+0.56963i,-0.23022-0.56963i,-1.1378,-2.9187
0.5,1.1,-0.2222+0.5722i,-0.2222-0.5722i,-1.1311,-2.9415
0.5,1.2,-2.9639,-0.21422+0.57461i,-0.21422-0.57461i,-1.1247
0.5,1.3,-2.9858,-0.20628+0.57687i,-0.20628-0.57687i,-1.1186
0.5,1.4,-3.0073,-0.19837+0.57897i,-0.19837-0.57897i,-1.1129
0.5,1.5,-3.0285,-0.19051+0.58093i,-0.19051-0.58093i,-1.1074
0.5,1.6,-3.0494,-1.1022,-0.18269+0.58275i,-0.18269-0.58275i
0.5,1.7,-3.0699,-1.0973,-0.17492+0.58443i,-0.17492-0.58443i
0.5,1.8,-3.09,-1.0926,-0.16718+0.58597i,-0.16718-0.58597i
0.5,1.9,-3.1099,-1.0881,-0.15949+0.58739i,-0.15949-0.58739i
0.5,2,-3.1295,-1.0838,-0.15185+0.58868i,-0.15185-0.58868i
0.5,2.1,-3.1488,-1.0797,-0.14425+0.58986i,-0.14425-0.58986i
0.5,2.2,-3.1678,-1.0757,-0.13669+0.59091i,-0.13669-0.59091i
0.5,2.3,-3.1866,-1.072,-0.12918+0.59185i,-0.12918-0.59185i
0.5,2.4,-3.2052,-1.0684,-0.12172+0.59268i,-0.12172-0.59268i
0.5,2.5,-3.2235,-1.0649,-0.1143+0.5934i,-0.1143-0.5934i
0.5,2.6,-3.2416,-1.0616,-0.10692+0.59402i,-0.10692-0.59402i
0.5,2.7,-3.2594,-1.0584,-0.09959+0.59454i,-0.09959-0.59454i
0.5,2.8,-3.2771,-1.0553,-0.092303+0.59495i,-0.092303-0.59495i
0.5,2.9,-3.2945,-1.0523,-0.085061+0.59527i,-0.085061-0.59527i
0.5,3,-3.3118,-1.0495,-0.077862+0.59549i,-0.077862-0.59549i
0.5,3.1,-3.3288,-1.0467,-0.070707+0.59563i,-0.070707-0.59563i
0.5,3.2,-3.3457,-1.0441,-0.063595+0.59567i,-0.063595-0.59567i
0.5,3.3,-3.3624,-1.0415,-0.056525+0.59562i,-0.056525-0.59562i
0.5,3.4,-3.3789,-1.0391,-0.049498+0.59549i,-0.049498-0.59549i
0.5,3.5,-3.3953,-1.0367,-0.042513+0.59527i,-0.042513-0.59527i
0.5,3.6,-3.4115,-1.0344,-0.035569+0.59497i,-0.035569-0.59497i
0.5,3.7,-3.4275,-1.0322,-0.028666+0.59458i,-0.028666-0.59458i
0.5,3.8,-3.4434,-1.03,-0.021804+0.59412i,-0.021804-0.59412i
0.5,3.9,-3.4591,-1.0279,-0.014982+0.59358i,-0.014982-0.59358i
0.5,4,-3.4747,-1.0259,-0.0082001+0.59296i,-0.0082001-0.59296i
0.5,4.1,-3.4901,-1.0239,-0.0014571+0.59227i,-0.0014571-0.59227i
0.6,1,-0.22458+0.63884i,-0.22458-0.63884i,-1.1086,-2.9592
0.6,1.1,-0.21639+0.64078i,-0.21639-0.64078i,-1.1032,-2.981
0.6,1.2,-3.0023,-0.20826+0.64257i,-0.20826-0.64257i,-1.0981
0.6,1.3,-3.0233,-0.20018+0.64424i,-0.20018-0.64424i,-1.0933
0.6,1.4,-3.044,-0.19216+0.64577i,-0.19216-0.64577i,-1.0887
0.6,1.5,-3.0643,-1.0843,-0.18419+0.64717i,-0.18419-0.64717i
0.6,1.6,-3.0844,-1.0801,-0.17627+0.64846i,-0.17627-0.64846i
