0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,3.4021e-13,2.4007e-10,6.867e-12,-2.0868e-09,1.349e-12,0.1,0,0,0,0,0,0,0,0,0.2618,0,0
0.2,0.99984,0.0009847,-1.5968e-07,0.00011529,1.3884e-06,-0.001202,0.2,3.4021e-14,0,6.867e-13,-2.0868e-10,1.349e-13,0,0,0,0.2618,0,0
0.3,0.99966,0.0019969,-3.8689e-07,0.00022574,2.8228e-06,-0.0023692,0.29998,9.847e-05,2.0865e-11,1.1529e-05,1.3863e-07,-0.0001202,0,0,0,0.2618,0,0
0.4,0.99946,0.0030349,-7.4688e-07,0.00033097,4.2775e-06,-0.0035025,0.39995,0.00028615,-3.7842e-08,3.4102e-05,4.2364e-07,-0.00035712,0,0,0,0.2618,0,0
0.5,0.99924,0.0040969,-1.2994e-06,0.00043066,5.7273e-06,-0.004603,0.4999,0.00055394,-1.8857e-07,6.7199e-05,8.6334e-07,-0.00070737,0,0,0,0.2618,0,0
0.6,0.99901,0.0051814,-2.0987e-06,0.00052459,7.1451e-06,-0.0056719,0.59982,0.00089295,-5.6465e-07,0.00011027,1.467e-06,-0.0011677,0,0,0,0.2618,0,0
0.7,0.99875,0.0062867,-3.1938e-06,0.00061256,8.5031e-06,-0.0067099,0.69972,0.0012944,-1.3162e-06,0.00016272,2.244e-06,-0.0017349,0,0,0,0.2618,0,0
0.8,0.99848,0.0074114,-4.6285e-06,0.00069446,9.7729e-06,-0.0077182,0.7996,0.0017498,-2.6311e-06,0.00022398,3.2035e-06,-0.0024059,0,0,0,0.2618,0,0
0.9,0.99819,0.0085539,-6.4419e-06,0.00077024,1.0926e-05,-0.0086977,0.89945,0.0022508,-4.7341e-06,0.00029342,4.3537e-06,-0.0031777,0,0,0,0.2618,0,0
1,0.99788,0.009713,-8.6684e-06,0.00083989,1.1934e-05,-0.0096492,0.99927,0.002789,-7.887e-06,0.00037044,5.7015e-06,-0.0040474,0,0,0,0.2618,0,0
1.1,0.99756,0.010887,-1.1338e-05,0.00090344,1.2768e-05,-0.010574,1.0991,0.0033564,-1.2388e-05,0.00045443,7.2523e-06,-0.0050124,0,0,0,0.2618,0,0
1.2,0.99722,0.012075,-1.4478e-05,0.00096097,1.3402e-05,-0.011472,1.1988,0.0039451,-1.8569e-05,0.00054476,9.0097e-06,-0.0060697,0,0,0,0.2618,0,0
1.3,0.99686,0.013276,-1.8109e-05,0.0010126,1.3808e-05,-0.012345,1.2985,0.0045473,-2.6797e-05,0.00064085,1.0975e-05,-0.0072169,0,0,0,0.2618,0,0
1.4,0.99649,0.014488,-2.225e-05,0.0010585,1.396e-05,-0.013193,1.3982,0.0051554,-3.7474e-05,0.0007421,1.3147e-05,-0.0084514,0,0,0,0.2618,0,0
1.5,0.9961,0.015711,-2.6917e-05,0.0010988,1.3834e-05,-0.014017,1.4979,0.0057621,-5.103e-05,0.00084793,1.5522e-05,-0.0097707,0,0,0,0.2618,0,0
1.6,0.9957,0.016943,-3.2122e-05,0.0011338,1.3406e-05,-0.014819,1.5975,0.0063598,-6.7928e-05,0.00095779,1.8094e-05,-0.011172,0,0,0,0.2618,0,0
1.7,0.99528,0.018182,-3.7873e-05,0.0011636,1.2653e-05,-0.015598,1.6971,0.0069416,-8.8662e-05,0.0010711,2.0854e-05,-0.012654,0,0,0,0.2618,0,0
1.8,0.99485,0.01943,-4.4178e-05,0.0011886,1.1553e-05,-0.016355,1.7966,0.0075002,-0.00011375,0.0011875,2.379e-05,-0.014214,0,0,0,0.2618,0,0
1.9,0.99441,0.020683,-5.1041e-05,0.0012089,1.0088e-05,-0.017091,1.8961,0.008029,-0.00014374,0.0013063,2.6887e-05,-0.01585,0,0,0,0.2618,0,0
2,0.99395,0.021942,-5.8463e-05,0.0012249,8.2382e-06,-0.017807,1.9956,0.008521,-0.0001792,0.0014271,3.0129e-05,-0.017559,0,0,0,0.2618,0,0
2.1,0.99348,0.023205,-6.6445e-05,0.0012367,5.9861e-06,-0.018504,2.095,0.0089697,-0.00022073,0.0015496,3.3494e-05,-0.019339,0,0,0,0.2618,0,0
2.2,0.99299,0.024472,-7.4984e-05,0.0012448,3.316e-06,-0.019181,2.1944,0.0093685,-0.00026894,0.0016732,3.696e-05,-0.02119,0,0,0,0.2618,0,0
2.3,0.9925,0.025742,-8.4077e-05,0.0012494,2.1323e-07,-0.01984,2.2937,0.0097112,-0.00032447,0.0017976,4.0501e-05,-0.023108,0,0,0,0.2618,0,0
