0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,3.4021e-13,2.4007e-10,6.867e-12,-2.0868e-09,1.349e-12,0.1,0,0,0,0,0,0,0,0,-0.17453,0,0
0.2,0.99993,-0.00065647,-3.2038e-08,-7.6862e-05,2.7884e-07,0.00080136,0.2,3.4021e-14,0,6.867e-13,-2.0868e-10,1.349e-13,0,0,0,-0.17453,0,0
0.3,0.99985,-0.0013314,-9.944e-08,-0.00015051,6.0785e-07,0.0015796,0.29999,-6.5647e-05,2.0867e-11,-7.6862e-06,2.7675e-08,8.0136e-05,0,0,0,-0.17453,0,0
0.4,0.99976,-0.0020237,-2.4881e-07,-0.0002207,9.7364e-07,0.0023354,0.39998,-0.00019077,-1.3416e-08,-2.2738e-05,8.9674e-08,0.0002381,0,0,0,-0.17453,0,0
0.5,0.99966,-0.0027322,-5.2472e-07,-0.00028722,1.3638e-06,0.0030696,0.49995,-0.00036934,-7.0563e-08,-4.4808e-05,1.9235e-07,0.00047164,0,0,0,-0.17453,0,0
0.6,0.99956,-0.0034558,-9.6944e-07,-0.0003499,1.7652e-06,0.0037828,0.59992,-0.0005954,-2.1865e-07,-7.3529e-05,3.4249e-07,0.0007786,0,0,0,-0.17453,0,0
0.7,0.99945,-0.0041936,-1.6229e-06,-0.00040865,2.1639e-06,0.0044758,0.69988,-0.00086316,-5.2195e-07,-0.00010852,5.4682e-07,0.0011569,0,0,0,-0.17453,0,0
0.8,0.99932,-0.0049446,-2.5225e-06,-0.00046336,2.5455e-06,0.0051491,0.79982,-0.0011669,-1.0617e-06,-0.00014938,8.1178e-07,0.0016045,0,0,0,-0.17453,0,0
0.9,0.9992,-0.0057079,-3.7036e-06,-0.00051402,2.8957e-06,0.0058033,0.89975,-0.001501,-1.9362e-06,-0.00019572,1.1433e-06,0.0021194,0,0,0,-0.17453,0,0
1,0.99906,-0.0064824,-5.199e-06,-0.00056061,3.1995e-06,0.0064392,0.99968,-0.00186,-3.26e-06,-0.00024712,1.5464e-06,0.0026997,0,0,0,-0.17453,0,0
1.1,0.99891,-0.0072675,-7.0391e-06,-0.00060316,3.4422e-06,0.0070573,1.0996,-0.0022386,-5.1645e-06,-0.00030318,2.0255e-06,0.0033436,0,0,0,-0.17453,0,0
1.2,0.99876,-0.0080622,-9.2523e-06,-0.00064173,3.6093e-06,0.0076582,1.1995,-0.0026313,-7.7966e-06,-0.0003635,2.5837e-06,0.0040494,0,0,0,-0.17453,0,0
1.3,0.9986,-0.0088658,-1.1864e-05,-0.00067638,3.6861e-06,0.0082423,1.2994,-0.0030331,-1.1319e-05,-0.00042767,3.223e-06,0.0048152,0,0,0,-0.17453,0,0
1.4,0.99844,-0.0096775,-1.4899e-05,-0.00070723,3.6585e-06,0.0088103,1.3992,-0.0034388,-1.5909e-05,-0.0004953,3.9441e-06,0.0056394,0,0,0,-0.17453,0,0
1.5,0.99827,-0.010497,-1.8379e-05,-0.00073439,3.5125e-06,0.0093627,1.4991,-0.0038435,-2.176e-05,-0.00056602,4.7463e-06,0.0065204,0,0,0,-0.17453,0,0
1.6,0.99809,-0.011322,-2.2323e-05,-0.000758,3.2346e-06,0.0098999,1.5989,-0.0042422,-2.9077e-05,-0.00063946,5.6275e-06,0.0074567,0,0,0,-0.17453,0,0
1.7,0.9979,-0.012154,-2.6749e-05,-0.00077821,2.8117e-06,0.010422,1.6987,-0.0046302,-3.808e-05,-0.00071525,6.584e-06,0.0084467,0,0,0,-0.17453,0,0
