1.7,1,-0.00122,-3.037e-06,-1.06,-6.388e-06,0.02231,1.7,-0.001156,-5.179e-06,-1.446,0.0004839,0.01834,0,0,0,0,0,111,0,0,0,0,0,0
1.8,1,-0.001236,-3.33e-06,-1.03,-3.811e-05,0.02333,1.8,-0.001245,-6.107e-06,-1.55,0.0005414,0.02062,0,0,0,0,0,111,0,0,0,0,0,0
1.9,1,-0.001248,-3.623e-06,-0.9947,-7.014e-05,0.02426,1.9,-0.001331,-7.142e-06,-1.652,0.0006025,0.023,0,0,0,0,0,111,0,0,0,0,0,0
2,1,-0.001256,-3.912e-06,-0.9556,-0.0001021,0.02508,2,-0.001414,-8.292e-06,-1.749,0.0006671,0.02547,0,0,0,0,0,111,0,0,0,0,0,0
2.1,1,-0.00126,-4.192e-06,-0.9133,-0.0001337,0.02582,2.1,-0.001493,-9.561e-06,-1.843,0.0007351,0.02801,0,0,0,0,0,111,0,0,0,0,0,0
2.2,1,-0.001262,-4.461e-06,-0.8683,-0.0001646,0.02645,2.2,-0.001568,-1.096e-05,-1.932,0.0008063,0.03063,0,0,0,0,0,111,0,0,0,0,0,0
2.3,1,-0.00126,-4.714e-06,-0.8213,-0.0001945,0.02699,2.3,-0.001638,-1.248e-05,-2.016,0.0008805,0.0333,0,0,0,0,0,111,0,0,0,0,0,0
2.4,1,-0.001256,-4.949e-06,-0.7729,-0.0002232,0.02743,2.4,-0.001703,-1.415e-05,-2.096,0.0009573,0.03602,0,0,0,0,0,111,0,0,0,0,0,0
2.5,1,-0.00125,-5.162e-06,-0.7234,-0.0002506,0.02778,2.5,-0.001763,-1.595e-05,-2.171,0.001036,0.03878,0,0,0,0,0,111,0,0,0,0,0,0
2.6,1,-0.001242,-5.351e-06,-0.6735,-0.0002765,0.02804,2.6,-0.001818,-1.79e-05,-2.241,0.001118,0.04157,0,0,0,0,0,111,0,0,0,0,0,0
2.7,1,-0.001232,-5.514e-06,-0.6236,-0.0003008,0.02822,2.7,-0.001866,-1.999e-05,-2.305,0.0012,0.04438,0,0,0,0,0,111,0,0,0,0,0,0
2.8,1,-0.00122,-5.649e-06,-0.5739,-0.0003235,0.02831,2.8,-0.001909,-2.223e-05,-2.365,0.001284,0.04721,0,0,0,0,0,111,0,0,0,0,0,0
2.9,1,-0.001207,-5.756e-06,-0.5249,-0.0003444,0.02833,2.9,-0.001945,-2.463e-05,-2.42,0.001369,0.05004,0,0,0,0,0,111,0,0,0,0,0,0
3,1,-0.001193,-5.832e-06,-0.4768,-0.0003636,0.02827,3,-0.001976,-2.718e-05,-2.47,0.001455,0.05287,0,0,0,0,0,111,0,0,0,0,0,0
3.1,1,-0.001179,-5.879e-06,-0.43,-0.0003811,0.02814,3.1,-0.001999,-2.988e-05,-2.516,0.00154,0.05569,0,0,0,0,0,111,0,0,0,0,0,0
3.2,1,-0.001163,-5.896e-06,-0.3846,-0.0003969,0.02795,3.201,-0.002017,-3.273e-05,-2.556,0.001625,0.05849,0,0,0,0,0,111,0,0,0,0,0,0
3.3,1,-0.001147,-5.884e-06,-0.3408,-0.000411,0.0277,3.301,-0.002027,-3.574e-05,-2.593,0.00171,0.06128,0,0,0,0,0,111,0,0,0,0,0,0
3.4,1,-0.001131,-5.843e-06,-0.2989,-0.0004235,0.02739,3.401,-0.002032,-3.89e-05,-2.625,0.001794,0.06403,0,0,0,0,0,111,0,0,0,0,0,0
3.5,1,-0.001114,-5.775e-06,-0.2589,-0.0004344,0.02704,3.501,-0.00203,-4.22e-05,-2.652,0.001876,0.06675,0,0,0,0,0,111,0,0,0,0,0,0
3.6,1,-0.001097,-5.681e-06,-0.221,-0.0004439,0.02664,3.601,-0.002021,-4.565e-05,-2.676,0.001957,0.06944,0,0,0,0,0,111,0,0,0,0,0,0
3.7,1,-0.001081,-5.562e-06,-0.1852,-0.000452,0.0262,3.701,-0.002007,-4.925e-05,-2.697,0.002036,0.07208,0,0,0,0,0,111,0,0,0,0,0,0
3.8,1,-0.001064,-5.421e-06,-0.1515,-0.0004588,0.02572,3.801,-0.001986,-5.298e-05,-2.714,0.002113,0.07467,0,0,0,0,0,111,0,0,0,0,0,0
3.9,1,-0.001048,-5.259e-06,-0.1201,-0.0004643,0.02522,3.901,-0.001959,-5.685e-05,-2.727,0.002188,0.07722,0,0,0,0,0,111,0,0,0,0,0,0
4,1,-0.001032,-5.077e-06,-0.09096,-0.0004687,0.02468,4.001,-0.001926,-6.085e-05,-2.738,0.002261,0.07971,0,0,0,0,0,111,0,0,0,0,0,0
4.1,1,-0.001016,-4.879e-06,-0.06401,-0.0004721,0.02413,4.101,-0.001887,-6.498e-05,-2.745,0.00233,0.08215,0,0,0,0,0,111,0,0,0,0,0,0
