-2,0.2,0
-2,0.19951,0.013951
-2,0.19805,0.027835
-2,0.19563,0.041582
-2,0.19225,0.055127
-2,0.18794,0.068404
-2,0.18271,0.081347
-2,0.17659,0.093894
-2,0.16961,0.10598
-2,0.1618,0.11756
-2,0.15321,0.12856
-2,0.14387,0.13893
-2,0.13383,0.14863
-2,0.12313,0.1576
-2,0.11184,0.16581
-2,0.1,0.17321
-2,0.087674,0.17976
-2,0.074921,0.18544
-2,0.061803,0.19021
-2,0.048384,0.19406
-2,0.03473,0.19696
-2,0.020906,0.1989
-2,0.0069799,0.19988
-2,-0.0069799,0.19988
-2,-0.020906,0.1989
-2,-0.03473,0.19696
-2,-0.048384,0.19406
-2,-0.061803,0.19021
-2,-0.074921,0.18544
-2,-0.087674,0.17976
-2,-0.1,0.17321
-2,-0.11184,0.16581
-2,-0.12313,0.1576
-2,-0.13383,0.14863
-2,-0.14387,0.13893
-2,-0.15321,0.12856
-2,-0.1618,0.11756
-2,-0.16961,0.10598
-2,-0.17659,0.093894
-2,-0.18271,0.081347
-2,-0.18794,0.068404
-2,-0.19225,0.055127
-2,-0.19563,0.041582
-2,-0.19805,0.027835
-2,-0.19951,0.013951
-2,-0.2,2.4493e-17
-2,-0.19951,-0.013951
-2,-0.19805,-0.027835
-2,-0.19563,-0.041582
-2,-0.19225,-0.055127
-2,-0.18794,-0.068404
-2,-0.18271,-0.081347
-2,-0.17659,-0.093894
-2,-0.16961,-0.10598
-2,-0.1618,-0.11756
-2,-0.15321,-0.12856
-2,-0.14387,-0.13893
-2,-0.13383,-0.14863
-2,-0.12313,-0.1576
-2,-0.11184,-0.16581
-2,-0.1,-0.17321
-2,-0.087674,-0.17976
-2,-0.074921,-0.18544
-2,-0.061803,-0.19021
-2,-0.048384,-0.19406
-2,-0.03473,-0.19696
-2,-0.020906,-0.1989
-2,-0.0069799,-0.19988
-2,0.0069799,-0.19988
-2,0.020906,-0.1989
-2,0.03473,-0.19696
-2,0.048384,-0.19406
-2,0.061803,-0.19021
-2,0.074921,-0.18544
-2,0.087674,-0.17976
-2,0.1,-0.17321
-2,0.11184,-0.16581
-2,0.12313,-0.1576
-2,0.13383,-0.14863
-2,0.14387,-0.13893
-2,0.15321,-0.12856
-2,0.1618,-0.11756
-2,0.16961,-0.10598
-2,0.17659,-0.093894
-2,0.18271,-0.081347
-2,0.18794,-0.068404
-2,0.19225,-0.055127
-2,0.19563,-0.041582
-2,0.19805,-0.027835
-2,0.19951,-0.013951
-2,0.2,-4.8986e-17
-1.8,0.2,0
-1.8,0.19951,0.013951
-1.8,0.19805,0.027835
-1.8,0.19563,0.041582
-1.8,0.19225,0.055127
-1.8,0.18794,0.068404
-1.8,0.18271,0.081347
-1.8,0.17659,0.093894
-1.8,0.16961,0.10598
-1.8,0.1618,0.11756
-1.8,0.15321,0.12856
-1.8,0.14387,0.13893
-1.8,0.13383,0.14863
-1.8,0.12313,0.1576
-1.8,0.11184,0.16581
-1.8,0.1,0.17321
-1.8,0.087674,0.17976
-1.8,0.074921,0.18544
-1.8,0.061803,0.19021
-1.8,0.048384,0.19406
-1.8,0.03473,0.19696
-1.8,0.020906,0.1989
-1.8,0.0069799,0.19988
-1.8,-0.0069799,0.19988
-1.8,-0.020906,0.1989
-1.8,-0.03473,0.19696
-1.8,-0.048384,0.19406
-1.8,-0.061803,0.19021
-1.8,-0.074921,0.18544
-1.8,-0.087674,0.17976
-1.8,-0.1,0.17321
-1.8,-0.11184,0.16581
-1.8,-0.12313,0.1576
-1.8,-0.13383,0.14863
-1.8,-0.14387,0.13893
-1.8,-0.15321,0.12856
-1.8,-0.1618,0.11756
-1.8,-0.16961,0.10598
-1.8,-0.17659,0.093894
-1.8,-0.18271,0.081347
-1.8,-0.18794,0.068404
-1.8,-0.19225,0.055127
-1.8,-0.19563,0.041582
-1.8,-0.19805,0.027835
-1.8,-0.19951,0.013951
-1.8,-0.2,2.4493e-17
-1.8,-0.19951,-0.013951
-1.8,-0.19805,-0.027835
-1.8,-0.19563,-0.041582
-1.8,-0.19225,-0.055127
-1.8,-0.18794,-0.068404
-1.8,-0.18271,-0.081347
-1.8,-0.17659,-0.093894
-1.8,-0.16961,-0.10598
-1.8,-0.1618,-0.11756
-1.8,-0.15321,-0.12856
-1.8,-0.14387,-0.13893
-1.8,-0.13383,-0.14863
-1.8,-0.12313,-0.1576
-1.8,-0.11184,-0.16581
-1.8,-0.1,-0.17321
-1.8,-0.087674,-0.17976
-1.8,-0.074921,-0.18544
-1.8,-0.061803,-0.19021
-1.8,-0.048384,-0.19406
-1.8,-0.03473,-0.19696
-1.8,-0.020906,-0.1989
-1.8,-0.0069799,-0.19988
-1.8,0.0069799,-0.19988
-1.8,0.020906,-0.1989
-1.8,0.03473,-0.19696
-1.8,0.048384,-0.19406
-1.8,0.061803,-0.19021
-1.8,0.074921,-0.18544
-1.8,0.087674,-0.17976
-1.8,0.1,-0.17321
-1.8,0.11184,-0.16581
-1.8,0.12313,-0.1576
-1.8,0.13383,-0.14863
-1.8,0.14387,-0.13893
-1.8,0.15321,-0.12856
-1.8,0.1618,-0.11756
-1.8,0.16961,-0.10598
-1.8,0.17659,-0.093894
-1.8,0.18271,-0.081347
-1.8,0.18794,-0.068404
-1.8,0.19225,-0.055127
-1.8,0.19563,-0.041582
-1.8,0.19805,-0.027835
-1.8,0.19951,-0.013951
-1.8,0.2,-4.8986e-17
-1.6,0.2,0
-1.6,0.19951,0.013951
-1.6,0.19805,0.027835
-1.6,0.19563,0.041582
-1.6,0.19225,0.055127
-1.6,0.18794,0.068404
-1.6,0.18271,0.081347
-1.6,0.17659,0.093894
-1.6,0.16961,0.10598
-1.6,0.1618,0.11756
-1.6,0.15321,0.12856
-1.6,0.14387,0.13893
-1.6,0.13383,0.14863
-1.6,0.12313,0.1576
-1.6,0.11184,0.16581
-1.6,0.1,0.17321
-1.6,0.087674,0.17976
-1.6,0.074921,0.18544
-1.6,0.061803,0.19021
-1.6,0.048384,0.19406
-1.6,0.03473,0.19696
-1.6,0.020906,0.1989
-1.6,0.0069799,0.19988
-1.6,-0.0069799,0.19988
-1.6,-0.020906,0.1989
-1.6,-0.03473,0.19696
-1.6,-0.048384,0.19406
-1.6,-0.061803,0.19021
-1.6,-0.074921,0.18544
-1.6,-0.087674,0.17976
-1.6,-0.1,0.17321
-1.6,-0.11184,0.16581
-1.6,-0.12313,0.1576
-1.6,-0.13383,0.14863
-1.6,-0.14387,0.13893
-1.6,-0.15321,0.12856
-1.6,-0.1618,0.11756
-1.6,-0.16961,0.10598
-1.6,-0.17659,0.093894
-1.6,-0.18271,0.081347
-1.6,-0.18794,0.068404
-1.6,-0.19225,0.055127
-1.6,-0.19563,0.041582
-1.6,-0.19805,0.027835
-1.6,-0.19951,0.013951
-1.6,-0.2,2.4493e-17
-1.6,-0.19951,-0.013951
-1.6,-0.19805,-0.027835
-1.6,-0.19563,-0.041582
-1.6,-0.19225,-0.055127
-1.6,-0.18794,-0.068404
-1.6,-0.18271,-0.081347
-1.6,-0.17659,-0.093894
-1.6,-0.16961,-0.10598
-1.6,-0.1618,-0.11756
-1.6,-0.15321,-0.12856
-1.6,-0.14387,-0.13893
-1.6,-0.13383,-0.14863
-1.6,-0.12313,-0.1576
-1.6,-0.11184,-0.16581
-1.6,-0.1,-0.17321
-1.6,-0.087674,-0.17976
-1.6,-0.074921,-0.18544
-1.6,-0.061803,-0.19021
-1.6,-0.048384,-0.19406
-1.6,-0.03473,-0.19696
-1.6,-0.020906,-0.1989
-1.6,-0.0069799,-0.19988
-1.6,0.0069799,-0.19988
-1.6,0.020906,-0.1989
-1.6,0.03473,-0.19696
-1.6,0.048384,-0.19406
-1.6,0.061803,-0.19021
-1.6,0.074921,-0.18544
-1.6,0.087674,-0.17976
-1.6,0.1,-0.17321
-1.6,0.11184,-0.16581
-1.6,0.12313,-0.1576
-1.6,0.13383,-0.14863
-1.6,0.14387,-0.13893
-1.6,0.15321,-0.12856
-1.6,0.1618,-0.11756
-1.6,0.16961,-0.10598
